LONGITUDE,LATITUDE,ALTITUDE,FLOOR,BUILDINGID,AP,ERROR_3D,ERROR_2D
-7687.21142578125,4864929.0,7.573509216308594,2.0,0.0,40.0,3.7002873558551133,3.6962171294117994
-7643.87841796875,4864949.5,4.899824619293213,2.0,0.0,25.0,3.407511766903449,2.315223424918886
-7635.306640625,4864965.5,7.484044551849365,2.0,0.0,19.0,2.562571561556456,2.561192987926199
-7634.087890625,4864967.5,7.632880687713623,2.0,0.0,18.0,2.998774204546058,2.989717932371024
-7635.01953125,4864990.5,7.497498512268066,2.0,0.0,30.0,8.579746011484495,8.579192016832916
-7629.7119140625,4864976.5,7.018198490142822,2.0,0.0,161.0,9.081975310806824,9.07394639355862
-7628.81640625,4864985.0,8.720344543457031,2.0,0.0,51.0,6.224886722469176,6.083247898461502
-7620.7890625,4864976.5,8.083117485046387,2.0,0.0,160.0,16.25851255515312,16.244155287601
-7637.658203125,4864996.5,7.575958251953125,2.0,0.0,30.0,3.138818325330667,3.1338824440302817
-7637.71728515625,4864998.5,7.631604194641113,2.0,0.0,31.0,4.927385502990054,4.921939393379523
-7639.03759765625,4865001.0,7.5772809982299805,2.0,0.0,30.0,1.7281598580167543,1.7190427401688042
-7639.75732421875,4865004.0,7.5814528465271,2.0,0.0,30.0,4.88097006293456,4.877596090263176
-7639.94091796875,4865006.5,7.614829063415527,2.0,0.0,31.0,0.997991878184766,0.9745954352626346
-7639.89013671875,4865006.0,7.575534820556641,2.0,0.0,31.0,1.7174326783151808,1.7084386238074234
-7640.86572265625,4865010.0,7.73314094543457,2.0,0.0,31.0,1.6621236472744056,1.6283955690506327
-7625.93359375,4864981.0,7.8137125968933105,2.0,0.0,51.0,5.983154683694617,5.96883421248979
-7634.40380859375,4864967.0,7.59598445892334,2.0,0.0,18.0,3.5275334258239406,3.522084916944183
-7635.3203125,4864965.5,7.55593204498291,2.0,0.0,19.0,5.189963378284544,5.1876203663416005
-7639.73974609375,4864957.5,10.74837875366211,3.0,0.0,48.0,10.61274206477815,10.070682889235256
-7635.5771484375,4864965.0,7.515921592712402,2.0,0.0,19.0,2.7503251659203403,2.747881129641122
-7636.8671875,4864963.0,7.299420356750488,2.0,0.0,19.0,3.7371869730554823,3.735833268086171
-7631.53466796875,4864995.5,4.062649726867676,1.0,0.0,223.0,5.665628163860068,5.654009875011468
-7617.03173828125,4864978.0,3.848816394805908,1.0,0.0,27.0,1.4955071159456497,1.4880844110738634
-7640.791015625,4864954.5,2.4448862075805664,1.0,0.0,25.0,13.069822303112757,13.00941752743074
-7643.51025390625,4864950.0,3.291961431503296,1.0,0.0,25.0,1.9302719008896991,1.8866515677208373
-7638.09130859375,4864958.0,-0.5476558208465576,0.0,0.0,71.0,11.214964665310173,11.201584956873228
-7594.689453125,4864983.0,4.067032814025879,1.0,0.0,26.0,0.9192603483420799,0.84280869802242
-7527.86083984375,4864941.0,3.690152645111084,1.0,1.0,102.0,8.280767609169258,8.280761754009617
-7521.2119140625,4864942.5,3.602391004562378,1.0,1.0,102.0,9.562420497116348,9.561922309226347
-7523.326171875,4864942.5,3.7409446239471436,1.0,1.0,103.0,8.248895910357701,8.248794292360904
-7527.9091796875,4864933.5,3.6165049076080322,1.0,1.0,102.0,18.3241457329351,18.32395550669642
-7469.03564453125,4864921.0,5.5106587409973145,1.0,1.0,247.0,49.988649908796546,49.95584685127332
-7473.82421875,4864924.0,5.4014892578125,1.0,1.0,247.0,44.3434900096271,44.31083434713735
-7534.7099609375,4864955.0,3.558619499206543,1.0,1.0,149.0,7.586195770690122,7.584878234041208
-7527.55419921875,4864934.5,3.632209300994873,1.0,1.0,102.0,3.1243597816840913,3.123624251816063
-7529.90234375,4864935.0,3.690622091293335,1.0,1.0,102.0,5.965730076891092,5.965722706022405
-7538.56884765625,4864926.0,3.7852623462677,1.0,1.0,104.0,6.247495972007037,6.246914138400902
-7539.9521484375,4864923.0,3.430783987045288,1.0,1.0,105.0,5.56331415704166,5.556796482534601
-7548.11572265625,4864895.0,3.6200766563415527,1.0,1.0,118.0,10.563515023054535,10.56321266951666
-7437.41748046875,4864863.5,3.3370237350463867,1.0,1.0,106.0,0.767560373091429,0.6763114352283109
-7427.38623046875,4864878.0,3.3122997283935547,1.0,1.0,106.0,3.9674270959249607,3.9484384585397625
-7425.74267578125,4864880.5,3.3894617557525635,1.0,1.0,106.0,4.950011991074364,4.940261603461876
-7420.80029296875,4864895.5,3.8489229679107666,1.0,1.0,145.0,1.2239616972390637,1.2148679705782757
-7601.96630859375,4864980.5,4.083981513977051,1.0,0.0,27.0,4.676553859978735,4.660763263909238
-7604.03564453125,4864980.0,4.1078901290893555,1.0,0.0,27.0,6.236576509161028,6.223223617805376
-7602.8115234375,4864980.0,4.1189374923706055,1.0,0.0,27.0,5.669059717222754,5.653559007821884
-7608.06103515625,4864980.0,3.9269161224365234,1.0,0.0,26.0,6.482041726514564,6.478068695039771
-7597.15625,4864982.0,3.5389692783355713,1.0,0.0,27.0,1.2136269150028047,1.2028962530074896
-7592.49951171875,4864983.5,3.5461807250976562,1.0,0.0,27.0,2.167899079254243,2.162435212555491
-7596.6845703125,4864982.5,3.728510618209839,1.0,0.0,27.0,2.7300306257192184,2.729881748723589
-7595.041015625,4864983.0,3.723283529281616,1.0,0.0,27.0,8.059196477905768,8.059162844039877
-7606.98974609375,4864980.0,3.70639705657959,1.0,0.0,26.0,4.160876729946534,4.160871812430381
-7609.9921875,4864979.0,3.800852060317993,1.0,0.0,27.0,1.3590578673057039,1.355310720320305
-7609.1923828125,4864979.0,3.839062452316284,1.0,0.0,27.0,1.6397608785025757,1.633853534752525
-7599.90576171875,4864982.5,3.5808677673339844,1.0,0.0,26.0,16.727644344719234,16.72722011676051
-7606.48291015625,4864980.5,3.6907074451446533,1.0,0.0,27.0,10.208975537577205,10.208971308377452
-7608.33349609375,4864980.5,3.69734787940979,1.0,0.0,26.0,8.711128649602927,8.7111282458812
-7609.18017578125,4864979.5,3.7498409748077393,1.0,0.0,27.0,8.909186116442248,8.909046701787881
-7624.73046875,4864980.5,6.404295444488525,0.0,0.0,51.0,2.655120090701738,2.4613482350495834
-7620.65625,4864978.5,3.458878755569458,1.0,0.0,161.0,2.2814435146078362,2.2686659198371237
-7629.3115234375,4864977.5,3.04280948638916,1.0,0.0,161.0,8.187166636811428,8.16074740252007
-7626.318359375,4864979.5,3.3779594898223877,1.0,0.0,161.0,10.141488436909212,10.136373988057453
-7634.4111328125,4864987.0,3.2720417976379395,1.0,0.0,161.0,5.514453097427843,5.4978218178440965
-7634.13037109375,4864996.5,3.924739360809326,1.0,0.0,223.0,4.319570975318324,4.313720624995956
-7315.00048828125,4864791.5,9.291060447692871,3.0,2.0,455.0,5.873497162672612,1.7994476903115635
-7316.06494140625,4864804.5,3.6386091709136963,1.0,2.0,98.0,2.5789133598088703,2.578182554340319
-7315.7158203125,4864803.5,3.630513906478882,1.0,2.0,98.0,5.097139686203993,5.096666034132794
-7318.40869140625,4864811.0,3.5576231479644775,1.0,2.0,98.0,2.655999680350486,2.6521808260422857
-7319.3876953125,4864808.0,3.7267842292785645,1.0,2.0,97.0,11.63539508781504,11.635364259644488
-7341.5009765625,4864829.5,3.07205867767334,1.0,2.0,488.0,4.657951850628058,4.61543119745967
-7373.6748046875,4864847.5,3.683636426925659,1.0,2.0,121.0,2.866388387446041,2.8663416790678946
-7376.650390625,4864849.5,3.6418826580047607,1.0,2.0,121.0,3.866172839379068,3.865735997001323
-7378.5419921875,4864847.5,3.8730037212371826,1.0,2.0,120.0,7.85726531301499,7.855360457136682
-7397.20849609375,4864835.0,3.8529725074768066,1.0,2.0,120.0,10.628242132238062,10.627141206996194
-7433.4697265625,4864866.0,0.0074658929370343685,0.0,1.0,100.0,4.738076586103451,4.738070704012803
-7423.29638671875,4864884.0,0.04832092672586441,0.0,1.0,139.0,8.305152795452498,8.305012224184429
-7471.53662109375,4864864.0,1.4213749170303345,0.0,1.0,254.0,3.641999501288991,3.3531856066472474
-7534.39404296875,4864926.5,-0.08143489807844162,0.0,1.0,124.0,8.54844899149609,8.548061096973129
-7637.833984375,4865002.0,4.077956199645996,1.0,0.0,33.0,8.226773965545581,8.218087307356118
-7638.09375,4865005.0,4.374916076660156,1.0,0.0,223.0,11.222957280781861,11.20264515262892
-7641.96142578125,4865011.5,4.5866007804870605,1.0,0.0,33.0,1.3907707548462445,1.0715327099885135
-7638.16943359375,4865002.5,3.6148459911346436,1.0,0.0,33.0,6.1054953545321915,6.104901499532022
-7591.646484375,4864984.5,3.9200682640075684,1.0,0.0,26.0,3.935479182569769,3.929321360695344
-7605.8291015625,4864980.0,4.106452941894531,1.0,0.0,26.0,3.0121267639753557,2.9845776331470972
-7607.572265625,4864979.5,3.7175796031951904,1.0,0.0,26.0,4.753652629252785,4.753620123353717
-7603.82958984375,4864980.5,4.144965171813965,1.0,0.0,26.0,0.8280212217887029,0.6983016107707508
-7619.041015625,4864978.0,3.844979763031006,1.0,0.0,27.0,1.3544837449570641,1.3467022995689828
-7642.84912109375,4864950.0,2.818072557449341,1.0,0.0,24.0,2.210855659639648,2.0273348844817707
-7681.4013671875,4864931.5,3.580540895462036,1.0,0.0,39.0,5.933766272532521,5.932563670066043
-7681.4833984375,4864932.5,3.4542388916015625,1.0,0.0,38.0,5.534396407724451,5.5289370656060175
-7552.9345703125,4864891.0,3.6690618991851807,1.0,1.0,118.0,17.137517823502815,17.137489897438147
-7556.22021484375,4864889.0,3.572714328765869,1.0,1.0,119.0,14.567168017295225,14.566611905381684
-7556.40869140625,4864888.0,3.6761972904205322,1.0,1.0,118.0,15.241750652089014,15.241732065991467
-7555.455078125,4864888.0,3.796627998352051,1.0,1.0,118.0,7.916770243688886,7.916180526067621
-7558.0029296875,4864886.0,3.564756393432617,1.0,1.0,118.0,4.843340368264116,3.278789071949896
-7554.32568359375,4864888.0,3.870708703994751,1.0,1.0,118.0,5.174176202044005,5.171359386871014
-7553.80615234375,4864889.0,3.875802993774414,1.0,1.0,118.0,5.994691329682644,5.992112936648659
-7556.12060546875,4864889.0,3.578052520751953,1.0,1.0,119.0,6.662936269851551,6.661820212855369
-7639.126953125,4864914.5,4.18682861328125,1.0,0.0,252.0,15.943733872088174,15.61659948335564
-7645.34130859375,4864924.0,7.471222877502441,2.0,0.0,28.0,8.55913569136184,8.558839353841407
-7639.67041015625,4864915.0,4.650632858276367,2.0,0.0,224.0,15.167971000465089,14.916712928489318
-7639.5703125,4864916.0,4.05537748336792,1.0,0.0,224.0,6.493590575269658,5.565987673402503
-7639.79052734375,4864910.0,6.870181083679199,2.0,0.0,29.0,10.045549420637238,10.031567927217251
-7639.72314453125,4864916.5,4.311038970947266,1.0,0.0,252.0,7.018784267368184,6.302511590853967
-7643.21484375,4864919.0,7.304431915283203,2.0,0.0,29.0,10.31741949223256,10.31697686921338
-7543.49609375,4864918.0,-0.27941665053367615,0.0,1.0,134.0,3.4689638062249197,3.457692326437247
-7639.4755859375,4864915.5,4.21586799621582,1.0,0.0,252.0,15.241369587291175,14.905054521164345
-7664.97998046875,4864927.5,7.138733386993408,2.0,0.0,41.0,13.349518341392006,13.346961440870714
-7659.25927734375,4864928.0,7.355014801025391,2.0,0.0,40.0,9.193292340147936,9.193182277280046
-7649.2998046875,4864923.0,7.154458045959473,2.0,0.0,41.0,2.9621796055994456,2.951985292076376
-7639.4677734375,4864915.5,4.38014554977417,1.0,0.0,252.0,7.402604082935161,6.758626066601079
-7641.7705078125,4864952.0,2.787858724594116,1.0,0.0,24.0,15.66224657279405,15.635663273449575
-7636.63720703125,4864961.5,3.224376916885376,1.0,0.0,25.0,9.053270277451068,9.040767965133686
-7636.89404296875,4864961.5,3.0080513954162598,1.0,0.0,25.0,5.439371081944884,5.395179783446783
-7638.69287109375,4864958.0,2.6049628257751465,1.0,0.0,25.0,9.315362318257819,9.250776654286023
-7642.72412109375,4864951.0,2.718806505203247,1.0,0.0,25.0,17.250138667217687,17.22221075715912
-7642.2392578125,4864950.5,1.8999966382980347,1.0,0.0,24.0,17.03192240098758,16.93653945087733
-7604.12109375,4864981.0,3.709346055984497,1.0,0.0,26.0,12.242900270523473,12.24289670319983
-7637.9521484375,4864960.5,0.5665381550788879,0.0,0.0,70.0,14.043248253681362,13.689201524594054
-7645.08984375,4864946.5,3.119188070297241,1.0,0.0,24.0,0.9551687690521493,0.758290761969019
-7637.7392578125,4864961.0,7.64494514465332,2.0,0.0,19.0,5.83454516185689,5.829401266155762
-7629.259765625,4864980.5,3.8742785453796387,1.0,0.0,160.0,11.848606785691754,11.847325004006644
-7649.142578125,4864935.0,4.762699604034424,1.0,0.0,154.0,3.5618788101958136,2.3940817195663477
-7603.64794921875,4864980.5,3.910473346710205,1.0,0.0,27.0,8.257103884101637,8.254420968376337
-7624.55517578125,4864981.0,7.503007411956787,2.0,0.0,51.0,7.705196265978108,7.704507704605463
-7651.09423828125,4864930.5,4.076334476470947,1.0,0.0,155.0,14.30057805914867,14.2956253863769
-7614.1611328125,4864977.5,3.8733348846435547,1.0,0.0,27.0,10.598943819547967,10.59752636739818
-7632.673828125,4864985.5,7.257305145263672,2.0,0.0,30.0,2.566971379634913,2.5630021931899605
-7672.169921875,4864934.5,2.739400625228882,1.0,0.0,38.0,2.695261978628232,2.5182704331799455
-7597.7294921875,4864982.0,2.8482179641723633,1.0,0.0,27.0,5.188298488833801,5.117900797463392
-7632.9033203125,4864987.0,10.620929718017578,3.0,0.0,43.0,3.1492738931664808,3.1126223219499733
-7605.59326171875,4864980.5,1.5789250135421753,0.0,0.0,57.0,9.926706768654187,9.697450601713204
-7631.49609375,4864982.5,7.143826007843018,2.0,0.0,30.0,10.585003724898579,10.581903361014932
-7590.341796875,4864985.0,3.283691644668579,1.0,0.0,26.0,3.346918518491223,3.320926214582421
-7636.9970703125,4864995.0,10.635549545288086,3.0,0.0,42.0,0.7000117017813897,0.5237386349590547
-7680.03271484375,4864931.5,4.650532245635986,1.0,0.0,39.0,1.6656462344501124,1.367795974677528
-7651.06982421875,4864937.0,5.718546390533447,1.0,0.0,25.0,12.658478180148187,12.496501122576356
-7556.6884765625,4864884.5,3.793440818786621,1.0,1.0,118.0,4.442007852591538,4.441024946548867
-7606.6689453125,4864979.0,4.114715576171875,1.0,0.0,27.0,20.980777779706262,20.97667865111864
-7681.08984375,4864932.5,3.486295461654663,1.0,0.0,38.0,7.970979812937235,7.968114554180525
-7639.01904296875,4865002.0,10.454248428344727,3.0,0.0,42.0,15.69311719920159,15.679825647486693
-7637.73583984375,4864996.5,7.517922401428223,2.0,0.0,30.0,4.32109060614213,4.319481257481176
-7590.8916015625,4864984.5,3.2136595249176025,1.0,0.0,27.0,1.1306749413770256,1.0207344244976595
-7563.3544921875,4864870.0,3.753770589828491,1.0,1.0,123.0,4.092596890481164,4.092243642752175
-7684.31591796875,4864930.0,4.780818939208984,1.0,0.0,39.0,7.042329167751703,6.5371469830316675
-7597.39208984375,4864983.0,4.2584075927734375,1.0,0.0,26.0,8.186208583126977,8.167140988546405
-7640.01416015625,4865005.0,10.81794261932373,3.0,0.0,42.0,8.096227714773649,8.091313048169313
-7638.5859375,4864958.0,2.643268585205078,1.0,0.0,25.0,9.029674481224337,8.967627331343532
-7685.3115234375,4864930.5,3.617809772491455,1.0,0.0,38.0,11.258461410774393,10.661351030144418
-7594.154296875,4864983.5,5.295627593994141,2.0,0.0,34.0,7.286673002731039,6.976189520473945
-7642.64453125,4864920.0,4.099913597106934,1.0,0.0,23.0,8.759237524208997,8.750103491979962
-7639.08447265625,4865001.5,10.621661186218262,3.0,0.0,42.0,1.9410551085282286,1.8811929495863557
-7598.07763671875,4864982.0,7.536899089813232,2.0,0.0,34.0,9.096239533137775,9.09520930399223
-7595.25732421875,4864983.0,7.078909873962402,2.0,0.0,35.0,0.7975872600284724,0.7301003823590873
-7690.3388671875,4864929.5,5.003790378570557,2.0,0.0,38.0,6.195677671438287,6.056942500726402
-7639.470703125,4865002.5,7.848546028137207,2.0,0.0,30.0,6.965266753733854,6.950809119182635
-7620.81201171875,4864977.5,11.244659423828125,3.0,0.0,51.0,1.1371725244391473,1.12793395260406
-7684.646484375,4864930.0,7.622037887573242,2.0,0.0,40.0,5.914771917309833,5.91060284660364
-7503.880859375,4864867.0,3.992063522338867,1.0,1.0,88.0,14.993947398579364,14.991102610891698
-7639.8046875,4865004.5,7.0453338623046875,2.0,0.0,31.0,11.32514786483047,11.319593017906891
-7604.4560546875,4864980.0,7.863690376281738,2.0,0.0,35.0,1.7643769932212008,1.7023564283521784
-7599.10498046875,4864982.0,7.389965057373047,2.0,0.0,35.0,2.618535947545216,2.6185167191585768
-7638.849609375,4864912.5,7.056577682495117,2.0,0.0,28.0,7.983411854346612,7.976021937530112
-7683.06396484375,4864931.0,6.958592414855957,2.0,0.0,41.0,4.688666516577399,4.667842440298445
-7616.4150390625,4864977.0,7.58192777633667,2.0,0.0,34.0,5.215097284368865,5.211923058682726
-7678.89306640625,4864932.0,7.281205177307129,2.0,0.0,41.0,2.5462997083686365,2.543527077689477
-7641.6689453125,4864916.0,7.509724140167236,2.0,0.0,29.0,2.2714229584295813,2.268771224505801
-7599.8037109375,4864982.0,6.953813552856445,2.0,0.0,35.0,5.0814349376656605,5.061807847016185
-7542.466796875,4864922.5,3.3994200229644775,1.0,1.0,105.0,5.191120283303724,5.182410778115978
-7671.70849609375,4864935.0,7.494541168212891,2.0,0.0,41.0,2.698322928512816,2.696666199968198
-7627.15185546875,4864974.0,7.080650329589844,2.0,0.0,30.0,9.218996851391351,9.21346399211353
-7556.8515625,4864887.0,3.6435980796813965,1.0,1.0,118.0,2.8141114146805366,2.813546139237753
-7525.54296875,4864943.0,3.6487274169921875,1.0,1.0,102.0,10.354598149794528,10.354471206486595
-7606.0390625,4864980.5,10.858014106750488,3.0,0.0,142.0,4.906749499068448,4.900778864025259
-7653.98779296875,4864931.5,7.3126349449157715,2.0,0.0,40.0,11.270680627068812,11.27034201541969
-7670.01171875,4864935.0,3.1088523864746094,1.0,0.0,38.0,8.2303903425705,8.209133309314753
-7641.82666015625,4864934.5,7.668947219848633,2.0,0.0,40.0,19.851651100376422,19.84982918828301
-7634.84521484375,4864990.0,7.415050983428955,2.0,0.0,30.0,3.9484269766001163,3.948398290122383
-7565.7431640625,4864872.5,3.7010631561279297,1.0,1.0,123.0,4.675935260055614,4.67593513919199
-7613.7080078125,4864977.5,7.211625576019287,2.0,0.0,34.0,2.292877732723499,2.2851265552719804
-7595.06982421875,4864982.5,4.493377685546875,1.0,0.0,27.0,14.66242865772639,14.3714425463848
-7597.16796875,4864982.5,11.161412239074707,3.0,0.0,141.0,0.18292774808083995,0.1723110498771284
-7651.025390625,4864933.5,7.633029460906982,2.0,0.0,28.0,0.8688200015424608,0.8369859409987976
-7564.13623046875,4864872.5,3.4725635051727295,1.0,1.0,123.0,7.009189664200457,7.005498725255412
-7637.05615234375,4864994.0,6.712437629699707,2.0,0.0,30.0,6.559995852889587,6.52386415990367
-7519.14404296875,4864942.5,3.6090381145477295,1.0,1.0,102.0,6.337801163856561,6.3371483750955795
-7595.07568359375,4864983.5,10.714557647705078,3.0,0.0,141.0,8.841008479840301,8.832602398708179
-7648.77392578125,4864930.0,7.569641590118408,2.0,0.0,28.0,8.39128581134272,8.389570864981339
-7626.46142578125,4864981.0,8.551923751831055,2.0,0.0,51.0,9.67084636583036,9.601996724716258
-7523.28662109375,4864942.0,3.6088154315948486,1.0,1.0,102.0,7.30443147217041,7.303862300599481
-7420.2978515625,4864889.5,1.3204506635665894,0.0,1.0,139.0,12.791612703218886,12.568337221153405
-7564.224609375,4864871.5,3.650458574295044,1.0,1.0,123.0,4.609549807332198,4.6092835748536265
-7644.62158203125,4864948.0,4.61301326751709,1.0,0.0,25.0,1.9224091138385697,1.6917634510496324
-7663.78369140625,4864935.5,7.431492805480957,2.0,0.0,40.0,3.3370127575192394,3.336864148725431
-7638.8837890625,4865000.0,7.288393497467041,2.0,0.0,30.0,15.16782907314319,15.167418461316355
-7675.4189453125,4864933.0,7.332401275634766,2.0,0.0,41.0,2.1028294946245656,2.101742680712175
-7641.3330078125,4864915.5,7.533299446105957,2.0,0.0,29.0,4.376127590088593,4.374096928784551
-7643.310546875,4864950.0,3.0460753440856934,1.0,0.0,25.0,7.116058788155901,7.085949140438293
-7655.009765625,4864935.0,2.531585216522217,1.0,0.0,154.0,34.367300070281594,34.34743252434639
-7633.93994140625,4864986.5,7.549160957336426,2.0,0.0,31.0,9.45832031947248,9.457144086591494
-7639.79296875,4865004.0,8.430294036865234,2.0,0.0,43.0,9.166228924190635,8.768832462823754
-7594.01953125,4864983.5,7.810020446777344,2.0,0.0,34.0,5.591494669561961,5.576441147628507
-7639.208984375,4864909.5,7.369610786437988,2.0,0.0,29.0,2.7232823750161623,2.7231128125314146
-7649.85595703125,4864929.5,3.7104904651641846,1.0,0.0,155.0,10.67876516258798,10.678760009843996
-7603.0078125,4864980.5,7.44450044631958,2.0,0.0,35.0,1.1341086020275792,1.1332352057142896
-7639.29541015625,4864910.0,7.537013530731201,2.0,0.0,29.0,9.448854262617342,9.447860825000465
-7626.74853515625,4864982.0,8.568675994873047,2.0,0.0,51.0,8.883017059245839,8.8058042502579
-7636.134765625,4864993.0,7.736067771911621,2.0,0.0,31.0,8.397405798904549,8.390678316093288
-7656.69482421875,4864933.5,3.840759754180908,1.0,0.0,154.0,7.348162165503774,7.346813860589095
-7599.51708984375,4864981.5,6.893993854522705,2.0,0.0,34.0,2.8802364402126117,2.8354399539168216
-7672.107421875,4864932.5,0.5638628005981445,0.0,0.0,79.0,17.916041382652548,17.907166095365852
-7420.6220703125,4864892.5,4.060457706451416,1.0,1.0,146.0,2.754153367802996,2.730463516555453
-7677.40283203125,4864932.0,10.896251678466797,3.0,0.0,46.0,1.548178619202633,1.5347128912042713
-7671.46337890625,4864934.0,3.560091495513916,1.0,0.0,39.0,10.786713458063714,10.785806081918277
-7640.17041015625,4864912.5,7.910769939422607,2.0,0.0,29.0,13.69338836867438,13.68385907134128
-7623.009765625,4864979.0,7.393287181854248,2.0,0.0,34.0,8.552034382219809,8.552031747645835
-7601.37353515625,4864981.0,6.881834983825684,2.0,0.0,34.0,7.461182737638283,7.4431682004670945
-7528.74951171875,4864909.0,6.558416366577148,2.0,1.0,90.0,8.549428650596813,8.057430491597774
-7640.04833984375,4865007.5,8.165077209472656,2.0,0.0,31.0,14.145768906155325,14.125064063921846
-7592.16552734375,4864984.0,3.3172926902770996,1.0,0.0,27.0,39.270168137194396,39.12980545224512
-7659.14599609375,4864932.5,10.436300277709961,3.0,0.0,13.0,21.008006700028446,20.997520048497922
-7639.0888671875,4864910.0,5.403059005737305,2.0,0.0,23.0,17.75101598592423,17.63833311846589
-7634.7021484375,4864966.5,7.905940055847168,2.0,0.0,19.0,4.1938300770203,4.163200136290526
-7670.80029296875,4864934.0,-0.0038964510895311832,0.0,0.0,79.0,8.978789904733047,8.978789059277702
-7592.1943359375,4864984.0,7.87689733505249,2.0,0.0,34.0,5.240576932575012,5.218832773528689
-7670.67626953125,4864935.5,3.2342660427093506,1.0,0.0,38.0,5.11777982724873,5.096544146892129
-7642.8681640625,4864926.0,3.731720209121704,1.0,0.0,154.0,4.7326634003129335,4.732557098334351
-7640.7822265625,4864956.0,10.780275344848633,3.0,0.0,48.0,12.12804655683614,11.64745688456469
-7674.02587890625,4864934.5,3.4931106567382812,1.0,0.0,38.0,5.1831674807407735,5.17903677656892
-7639.1611328125,4864910.5,4.914216041564941,1.0,0.0,23.0,17.52370518174511,17.481588105807976
-7506.26904296875,4864892.0,6.634232521057129,2.0,1.0,36.0,11.069980003900483,10.674021585097496
-7679.6005859375,4864933.5,3.1595122814178467,1.0,0.0,38.0,5.95236288714326,5.927773356522861
-7638.52001953125,4864909.0,4.162252426147461,1.0,0.0,23.0,8.39620115206632,8.383466853306011
-7642.42041015625,4864919.0,3.8536062240600586,1.0,0.0,23.0,7.8734123788123656,7.871913847011145
-7638.4091796875,4864908.5,4.138776779174805,1.0,0.0,23.0,10.556822528390892,10.547700073191239
-7639.44091796875,4865007.0,0.13280391693115234,0.0,0.0,74.0,2.7519086920041644,2.748702342702064
-7591.81103515625,4864985.0,11.302957534790039,3.0,0.0,142.0,4.810168604368142,4.805884959247455
-7683.005859375,4864932.5,3.461451768875122,1.0,0.0,38.0,5.45423515041333,5.449016041216204
-7646.478515625,4864932.5,6.6014485359191895,2.0,0.0,154.0,1.5511361515270221,1.3297890508604944
-7639.54931640625,4864912.0,4.338497638702393,1.0,0.0,23.0,19.92313673389079,19.44502032799869
-7644.68017578125,4864924.0,7.634576320648193,2.0,0.0,28.0,5.912404624427907,5.907749350873618
-7679.830078125,4864932.0,3.593679189682007,1.0,0.0,39.0,6.183397965012314,6.182483827638512
-7639.111328125,4864913.0,0.3542538583278656,0.0,0.0,52.0,7.7827191770886675,7.774652531996753
-7639.42822265625,4865007.0,0.11090453714132309,0.0,0.0,74.0,3.4495166096488052,3.447733316816203
-7640.91357421875,4864917.5,7.5556721687316895,2.0,0.0,28.0,6.364070168772504,6.362165927492183
-7683.01123046875,4864932.0,3.465060234069824,1.0,0.0,38.0,1.3375885850436302,1.3167940344730054
-7491.9501953125,4864889.5,5.909873008728027,2.0,1.0,37.0,5.549927938546906,5.090988254588578
-7500.396484375,4864875.0,4.291739463806152,2.0,1.0,88.0,8.92985904044268,8.910231584484787
-7640.03369140625,4864915.0,7.7394232749938965,2.0,0.0,28.0,11.488207949529087,11.483192662844933
-7682.7646484375,4864931.0,4.011620998382568,1.0,0.0,39.0,2.5787489191379787,2.559851234217009
-7638.029296875,4864907.0,4.104589462280273,1.0,0.0,23.0,8.460550410237365,8.450870997191911
-7686.7392578125,4864929.5,4.45098352432251,1.0,0.0,39.0,2.4925891916774714,2.3767676842012753
-7640.63916015625,4865009.0,7.426340579986572,2.0,0.0,31.0,2.163194013034332,2.1630336363250455
-7639.1484375,4864910.5,3.700759172439575,1.0,0.0,23.0,3.8590405683842794,3.859040493709916
-7686.97705078125,4864929.5,3.9540202617645264,1.0,0.0,39.0,1.6424842664004857,1.622722487668863
-7639.46875,4864911.5,5.262983322143555,2.0,0.0,23.0,18.65607525499601,18.533275577691008
-7637.14404296875,4864958.5,-0.22893303632736206,0.0,0.0,70.0,1.9553878600628236,1.9419400990141285
-7604.07470703125,4864978.0,10.946327209472656,3.0,0.0,142.0,3.5719648740564645,3.5686576937196923
-7504.6064453125,4864867.0,5.027102947235107,1.0,1.0,87.0,7.727268369542911,7.612455203308473
-7687.00146484375,4864929.5,4.198819637298584,1.0,0.0,39.0,4.172421476359528,4.142496825084062
-7491.724609375,4864894.5,3.5716710090637207,0.0,1.0,36.0,13.96014758440636,13.959557738284262
-7640.65625,4865009.5,8.110678672790527,2.0,0.0,31.0,7.529686766335483,7.496073547075722
-7600.7236328125,4864982.5,0.12206319719552994,0.0,0.0,56.0,16.757973310191108,16.757528756978694
-7636.43701171875,4864964.0,10.978652954101562,3.0,0.0,48.0,3.6990675124009496,3.6970765958729976
-7506.08740234375,4864863.0,4.395874977111816,1.0,1.0,87.0,2.3632645389614746,2.258490048094616
-7638.73779296875,4864914.0,4.1634135246276855,1.0,0.0,22.0,14.832888461040906,14.825647641937016
-7648.9072265625,4864940.5,3.5905003547668457,1.0,0.0,24.0,6.9143263688087035,6.913459261621289
-7616.96533203125,4864977.0,10.736791610717773,3.0,0.0,51.0,6.133603933521537,6.122840589078397
-7647.60888671875,4864929.5,3.84834361076355,1.0,0.0,23.0,16.088843862686595,16.08815996349656
-7631.8232421875,4864971.5,-0.47714653611183167,0.0,0.0,70.0,21.05933602049304,21.053929913607867
